link,current_price,old_price,avg_rating,cnt_reviews,title,author,ID товара,Издательство,Издательский бренд,Серия,Год издания,ISBN,Количество страниц,Размер,Тип обложки,Тираж,"Вес, г",Возрастные ограничения,Переводчик,Художник,Тип комикса,Разделы комикса
https://www.chitai-gorod.ru/product/v-moej-smerti-prosu-vinit-klavu-k-vecnye-istorii-young-adult-3100889,541 ₽,772 ₽,4.0,8 оценок,В моей смерти прошу винить Клаву К. Вечные истории. Young Adult,Михаил Львовский,3100889,"Манн, Иванов и Фербер",,Вечные истории. Young Adult,2025,978-5-00250-415-2,224,0x0x0,Твёрдый переплёт,,10,16+,,,,
https://www.chitai-gorod.ru/product/pod-senyu-sakury-3072860,671 ₽,860 ₽,5.0,1 оценка,Под сенью сакуры,Ихара Сайкаку,3072860,АСТ,Neoclassic,Эксклюзивная классика. Лучшее,2024,978-5-17-170773-6,384,2x12x18.6,Твёрдый переплёт,3000,340,16+,,,,
https://www.chitai-gorod.ru/product/kak-menya-vybirali-v-gubernatory-3043338,441 ₽,565 ₽,4.3,3 оценки,Как меня выбирали в губернаторы,Марк Твен,3043338,АСТ,Neoclassic,Зарубежная классика,2024,978-5-17-161956-5,384,2.8x13x20.5,Твёрдый переплёт,1500,300,16+,,,,
https://www.chitai-gorod.ru/product/argonavty-vremeni-3041255,284 ₽,365 ₽,5.0,2 оценки,Аргонавты Времени,Герберт Уэллс,3041255,Азбука,,Азбука-классика (pocket-book),2024,978-5-389-25363-6,320,1.3x11.6x18.2,Мягкий переплёт,3000,160,16+,,,,
https://www.chitai-gorod.ru/product/bednaya-liza-3036030,533 ₽,683 ₽,4.4,7 оценок,Бедная Лиза,Николай Карамзин,3036030,Эксмо,,Яркие страницы,2024,978-5-04-200112-3,288,1.6x13x20.5,Твёрдый переплёт,2000,290,16+,,,,
https://www.chitai-gorod.ru/product/rayskiy-sad-3035102,339 ₽,435 ₽,5.0,1 оценка,Райский сад,Эрнест Миллер Хемингуэй,3035102,АСТ,Neoclassic,Лучшая мировая классика,2024,978-5-17-164076-7,288,2.2x13.2x20.7,Твёрдый переплёт,3000,254,16+,,,,
https://www.chitai-gorod.ru/product/tri-mushketera-il-m-leluara-2930216,2299 ₽,2949 ₽,4.0,2 оценки,Три мушкетера (ил. М. Лелуара),Александр Дюма (отец),2930216,Эксмо,,Книга в подарок,2024,978-5-04-169656-6,928,2.8x15x21.5,Твёрдый переплёт,2000,1240,12+,,,,
https://www.chitai-gorod.ru/product/prizrak-opery-tayna-zheltoy-komnaty-2973837,1149 ₽,1474 ₽,4.4,30 оценок,Призрак Оперы. Тайна Желтой комнаты,Гастон Леру,2973837,Азбука,,Мир приключений,2023,978-5-389-22639-5,736,3.7x14.7x21.6,Твёрдый переплёт,3000,815,16+,,,,
https://www.chitai-gorod.ru/product/malahitovaya-shkatulka-2973811,303 ₽,388 ₽,4.8,14 оценок,Малахитовая шкатулка,Павел Бажов,2973811,Азбука,,Азбука-классика (pocket-book),2023,978-5-389-22700-2,544,2.3x11.5x18,Мягкий переплёт,3000,273,16+,,,,
https://www.chitai-gorod.ru/product/zapiski-yunogo-vracha-rasskazy-2969213,781 ₽,1002 ₽,4.3,21 оценка,Записки юного врача: рассказы,Михаил Булгаков,2969213,Рипол-Классик,,Собрание сочинений,2023,978-5-386-14980-2,224,2.1x15x21.7,Твёрдый переплёт,,310,16+,,,,
https://www.chitai-gorod.ru/product/melkiy-bes-romany-rasskazy-2964375,487 ₽,624 ₽,4.5,17 оценок,Мелкий бес. Романы. Рассказы,Федор Сологуб,2964375,Эксмо,,Всемирная литература. Новое оформление,2023,978-5-04-178056-2,704,2.9x13.5x20.5,Твёрдый переплёт,3000,490,16+,,,,
https://www.chitai-gorod.ru/product/bashnya-iz-chernogo-dereva-2964236,717 ₽,919 ₽,3.9,50 оценок,Башня из черного дерева,Джон Роберт Фаулз,2964236,Эксмо,,Яркие страницы,2023,978-5-04-176678-8,384,2x13x20.7,Твёрдый переплёт,3000,384,16+,,,,
https://www.chitai-gorod.ru/product/sobranie-izbrannyh-rasskazov-i-povestey-v-odnom-tome-2946404,1655 ₽,2123 ₽,4.6,9 оценок,Собрание избранных рассказов и повестей в одном томе,Михаил Зощенко,2946404,Эксмо,,Полное собрание сочинений. Новое оформление,2023,978-5-04-188158-0,1328,6.5x14.2x21.6,Твёрдый переплёт,2000,380,16+,,,,
https://www.chitai-gorod.ru/product/vse-romany-v-odnom-tome-2725945,1379 ₽,1769 ₽,3.9,41 оценка,Все романы в одном томе,Джордж Оруэлл,2725945,АСТ,Neoclassic,Все в одном томе,2023,978-5-17-105094-8,1120,5x15x21.8,Твёрдый переплёт,2000,1019,16+,"Голышев Виктор Петрович, Домитеева Вера Михайловна",,,
https://www.chitai-gorod.ru/product/slavno-slavno-my-rezvilis-2926483,330 ₽,424 ₽,4.1,36 оценок,"Славно, славно мы резвились",Джордж Оруэлл,2926483,АСТ,Neoclassic,Эксклюзивная классика,2022,978-5-17-150697-1,352,2.3x11.5x18,Мягкий переплёт,4000,210,16+,,,,
https://www.chitai-gorod.ru/product/aeroport-na-grani-katastrofy-2925883,855 ₽,1096 ₽,4.4,46 оценок,Аэропорт. На грани катастрофы,Артур Хейли,2925883,АСТ,Neoclassic,Бестселлеры Артура Хейли,2022,978-5-17-150557-8,704,3.6x12.5x20,Твёрдый переплёт,2000,610,16+,,,,
https://www.chitai-gorod.ru/product/ostrie-britvy-togda-i-teper-2922370,809 ₽,1037 ₽,4.1,35 оценок,Острие бритвы. Тогда и теперь,Уильям Сомерсет Моэм,2922370,АСТ,Neoclassic,Библиотека Классики,2022,978-5-17-149319-6,608,3.2x13.5x20.7,Твёрдый переплёт,3000,560,12+,,,,
https://www.chitai-gorod.ru/product/pena-dney-i-drugie-istorii-2739947,1287 ₽,1651 ₽,4.2,65 оценок,Пена дней и другие истории,Борис Виан,2739947,Иностранка,,Иностранная литература. Большие книги,2022,978-5-389-16578-6,928,4x14.3x21.7,Твёрдый переплёт,3000,939,16+,"Волевич Ирина Яковлевна, Аннинская Мария Львовна, Бахмутская Александра",,,
https://www.chitai-gorod.ru/product/proekt-rozi-2910602,441 ₽,565 ₽,4.1,44 оценки,"Проект ""Рози""",Грэм Симсион,2910602,Синдбад,,,2020,,304,1.4x11.5x17.8,Мягкий переплёт,26000,159,16+,,,,
https://www.chitai-gorod.ru/product/povest-o-nastoasem-celoveke-3092807,459 ₽,589 ₽,5.0,10 оценок,Повесть о настоящем человеке,Борис Полевой,3092807,Азбука,,Родная классика,2025,978-5-389-28035-9,416,2.3x13.2x20.6,Твёрдый переплёт,3000,412,16+,,,,
https://www.chitai-gorod.ru/product/bednaya-miss-finch-3073070,901 ₽,1155 ₽,5.0,3 оценки,Бедная мисс Финч,Уильям Уилки Коллинз,3073070,Вече,,100 великих романов,2024,978-5-4484-5110-2,496,3.3x143.5x20.6,Твёрдый переплёт,400,590,12+,,,,
https://www.chitai-gorod.ru/product/blokadnye-rasskazy-900-dney-glazami-detey-nevydumannye-istorii-2996055,781 ₽,1002 ₽,5.0,5 оценок,Блокадные рассказы. 900 дней глазами детей. Невыдуманные истории,Ирина Муллер,2996055,Эксмо,,Блокада Ленинграда. Легендарные романы об осажденном городе,2025,978-5-04-185896-4,256,2x13x20.5,Твёрдый переплёт,1000,230,16+,,,,
https://www.chitai-gorod.ru/product/doroga-v-makondo-3028253,873 ₽,1120 ₽,5.0,5 оценок,Дорога в Макондо,Габриэль Гарсиа Маркес,3028253,АСТ,Neoclassic,Neoclassic проза,2024,978-5-17-146156-0,512,2.9x13x20.6,Твёрдый переплёт,3000,474,16+,,,,
https://www.chitai-gorod.ru/product/v-krayu-lesov-3027584,293 ₽,376 ₽,4.7,3 оценки,В краю лесов,Томас Гарди,3027584,Эксмо,,Белая птица,2024,978-5-04-196142-8,480,2x11.6x18,Мягкий переплёт,3000,238,16+,,,,
https://www.chitai-gorod.ru/product/1984-3025948,1149 ₽,1474 ₽,4.9,8 оценок,1984 (с иллюстрациями Андре Каррильо),Джордж Оруэлл,3025948,"Манн, Иванов и Фербер",,Вечные истории. Иллюстрированная классика,2024,978-5-00214-506-5,352,2.6x14.5x21.6,Твёрдый переплёт,10000,620,16+,,,,
https://www.chitai-gorod.ru/product/ozornye-rasskazy-3004221,339 ₽,435 ₽,4.0,2 оценки,Озорные рассказы,Оноре де Бальзак,3004221,Азбука,,Азбука-классика (pocket-book),2023,978-5-389-23812-1,704,2.8x11.5x18,Мягкий переплёт,4000,344,18+,,,,
https://www.chitai-gorod.ru/product/sherlok-holms-povesti-rasskazy-2990829,1839 ₽,2359 ₽,3.8,12 оценок,Шерлок Холмс. Повести. Рассказы,Артур Дойл,2990829,Эксмо,,Мировое достояние,2023,978-5-04-186899-4,768,4.7x14.8x21.8,Твёрдый переплёт,1500,1052,16+,,,,
https://www.chitai-gorod.ru/product/bolshie-nadezhdy-2977797,284 ₽,365 ₽,3.9,21 оценка,Большие надежды,Чарльз Диккенс,2977797,Эксмо,,Pocket book,2023,,512,2x11.4x18,Мягкий переплёт,3000,240,16+,,,,
https://www.chitai-gorod.ru/product/berega-roman-o-semeystve-dyumore-2977458,763 ₽,978 ₽,4.0,29 оценок,Берега. Роман о семействе Дюморье,Дафна Дюморье,2977458,Азбука,,Азбука Premium,2023,978-5-389-22944-0,352,2.2x13.5x20.7,Твёрдый переплёт,2000,410,16+,,,,
https://www.chitai-gorod.ru/product/bolshoe-sobranie-pes-v-odnom-tome-2942366,1057 ₽,1356 ₽,4.4,21 оценка,Большое собрание пьес в одном томе,Антон Чехов,2942366,Эксмо,,Полное собрание сочинений. Новое оформление,2023,978-5-04-173151-9,752,3.3x14.5x22,Твёрдый переплёт,2000,830,16+,,,,
https://www.chitai-gorod.ru/product/horoshie-zheny-2904540,284 ₽,365 ₽,4.4,54 оценки,Хорошие жены,Луиза Мэй Олкотт,2904540,Эксмо,,Белая птица,2023,978-5-04-162708-9,416,1.7x11.7x18.7,Мягкий переплёт,3000,200,16+,,,,
https://www.chitai-gorod.ru/product/zhizn-korotka-2515393,551 ₽,707 ₽,4.4,13 оценок,Жизнь коротка,Сергей Довлатов,2515393,Азбука,,Азбука Premium,2023,978-5-389-10984-1,192,1.2x12x17,Твёрдый переплёт,2000,180,18+,,,,
https://www.chitai-gorod.ru/product/malenkiy-princ-2937503,229 ₽,365 ₽,4.3,17 оценок,Маленький принц,Антуан де Сент-Экзюпери,2937503,Эксмо,,Культовая классика,2022,978-5-04-171701-8,96,0.7x11.5x18,Мягкий переплёт,5000,74,16+,,,,
https://www.chitai-gorod.ru/product/moskva-2042-monumentalnaya-propaganda-ivankiada-2910051,1241 ₽,1592 ₽,3.9,80 оценок,Москва 2042. Монументальная пропаганда. Иванькиада,Владимир Войнович,2910051,Азбука,,Русская литература. Большие книги,2022,978-5-389-21005-9,960,4.7x14.9x21.7,Твёрдый переплёт,4000,1059,16+,,,,
https://www.chitai-gorod.ru/product/idiot-2903488,459 ₽,589 ₽,4.3,48 оценок,Идиот,Федор Достоевский,2903488,АСТ,Neoclassic,АСТ: Русская классика,2022,978-5-17-147900-8,624,3x13x20.6,Твёрдый переплёт,1500,433,12+,,,,
https://www.chitai-gorod.ru/product/lekarstvo-ot-melanholii-2895569,330 ₽,424 ₽,4.1,22 оценки,Лекарство от меланхолии,Рэй Брэдбери,2895569,Эксмо,,Большие буквы,2022,978-5-04-160997-9,320,2x11.5x18,Мягкий переплёт,4000,159,16+,,,,
https://www.chitai-gorod.ru/product/martin-iden-2876219,299 ₽,359 ₽,4.3,34 оценки,Мартин Иден,Джек Лондон,2876219,Эксмо,,Большие буквы,2022,978-5-04-156769-9,448,1.8x11.5x18,Мягкий переплёт,2000,219,16+,,,,
https://www.chitai-gorod.ru/product/1984-2865204,270 ₽,530 ₽,3.9,34 оценки,1984,Джордж Оруэлл,2865204,Эксмо,Like Book,Young Adult. Новый мир (покет),2022,978-5-04-154772-1,352,1.6x11.4x18,Мягкий переплёт,3000,250,16+,,,,
https://www.chitai-gorod.ru/product/skotnyy-dvor-esse-2838377,284 ₽,365 ₽,4.2,26 оценок,Скотный двор. Эссе,Джордж Оруэлл,2838377,Эксмо,,Белая птица,2022,978-5-04-119749-0,320,2x11.5x18,Мягкий переплёт,5000,159,16+,,,,
https://www.chitai-gorod.ru/product/gordost-i-predubezhdenie-2736420,321 ₽,412 ₽,4.0,78 оценок,Гордость и предубеждение,Джейн Остен,2736420,Эксмо,,Классика на пятерочку!,2022,978-5-04-104536-4,480,2.3x11.5x18,Мягкий переплёт,3000,280,16+,Грызунова Анастасия Борисовна,,,
https://www.chitai-gorod.ru/product/sergey-esenin-sobranie-sochineniy-v-pyati-tomah-komplekt-iz-5-knig-2846177,6163 ₽,7905 ₽,4.4,28 оценок,Сергей Есенин. Собрание сочинений в пяти томах (комплект из 5 книг),Сергей Есенин,2846177,Терра,,,2021,978-5-4224-1685-1,384,10.2x13.3x20.7,Твёрдый переплёт,,2009,12+,,,,
https://www.chitai-gorod.ru/product/asya-pervaya-lyubov-povesti-2800906,219 ₽,263 ₽,4.6,41 оценка,Ася. Первая любовь. Повести,Иван Тургенев,2800906,Мартин,,Малая избранная классика (New),2021,978-5-8475-1269-5,144,0.9x11x17,Твёрдый переплёт,2500,129,12+,,,,
https://www.chitai-gorod.ru/product/malenkie-zhenshchiny-2776904,459 ₽,589 ₽,4.1,90 оценок,Маленькие женщины,Луиза Мэй Олкотт,2776904,Эксмо,,Яркие страницы,2021,978-5-04-109139-2,352,2x13.1x20.5,Твёрдый переплёт,7000,340,16+,,,,
https://www.chitai-gorod.ru/product/rozhdestvenskie-rasskazy-zarubezhnyh-pisateley-rozhdpod-strygina-2388158,855 ₽,1096 ₽,4.0,74 оценки,Рождественские рассказы зарубежных писателей (РождПод) Стрыгина,Татьяна Стрыгина,2388158,Никея,,Рождественский подарок,2019,,416,2x12.5x18.5,Твёрдый переплёт,14000,370,12+,,,,
https://www.chitai-gorod.ru/product/krasnoe-i-cernoe-vecnye-istorii-young-adult-3099329,845 ₽,1206 ₽,4.6,9 оценок,Красное и черное. Вечные истории. Young Adult,Фредерик Стендаль,3099329,"Манн, Иванов и Фербер",,Вечные истории. Young Adult,2025,978-5-00250-287-5,640,0x0x0,Твёрдый переплёт,,10,16+,,,,
https://www.chitai-gorod.ru/product/nabor-drakula-karmilla-komplekt-iz-2-knig-3083193,919 ₽,1179 ₽,5.0,1 оценка,"Набор ""Дракула+Кармилла"" (комплект из 2 книг)",Джозеф Ле Фаню,3083193,Эксмо,,Магистраль. Главный тренд,2025,978-5-04-215573-4,,4.1x12.5x20,Мягкий переплёт,200,610,16+,,,,
