price,const,avg_rating,cnt_reviews,pages_cnt,tirage,publisher_АСТ,publisher_Азбука,publisher_Иностранка,publisher_Эксмо,cover_type_Твёрдый_переплёт,weight/page_cnt,2024_or_2025,6-,16+
487,1.0,4.1,103,352,4000,0.0,0.0,0.0,1.0,1.0,0.9801136363636364,1.0,0.0,1.0
279,1.0,5.0,4,160,4000,1.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,1.0
284,1.0,4.7,18,256,5000,1.0,0.0,0.0,0.0,0.0,0.6640625,1.0,0.0,1.0
855,1.0,4.1,128,576,3000,0.0,1.0,0.0,0.0,1.0,1.0920138888888888,1.0,0.0,1.0
1195,1.0,4.8,9,720,5000,1.0,0.0,0.0,0.0,1.0,1.125,1.0,0.0,1.0
689,1.0,4.5,62,800,3000,0.0,0.0,0.0,1.0,0.0,0.7875,1.0,0.0,1.0
303,1.0,4.4,54,576,3000,1.0,0.0,0.0,0.0,0.0,0.5902777777777778,1.0,0.0,0.0
330,1.0,4.1,8,416,5000,0.0,0.0,0.0,1.0,1.0,0.7451923076923077,1.0,0.0,1.0
284,1.0,4.3,36,416,3000,1.0,0.0,0.0,0.0,0.0,0.5745192307692307,1.0,0.0,0.0
579,1.0,4.0,149,576,4000,0.0,0.0,0.0,1.0,1.0,0.8506944444444444,1.0,0.0,1.0
279,1.0,4.7,25,160,3000,1.0,0.0,0.0,0.0,0.0,0.6875,1.0,0.0,1.0
1103,1.0,4.4,152,768,3000,0.0,1.0,0.0,0.0,1.0,1.1067708333333333,1.0,0.0,1.0
781,1.0,4.2,168,480,2500,1.0,0.0,0.0,0.0,1.0,0.8958333333333334,1.0,0.0,1.0
671,1.0,4.2,76,256,3000,0.0,1.0,0.0,0.0,1.0,1.171875,1.0,0.0,1.0
349,1.0,3.7,81,288,2000,1.0,0.0,0.0,0.0,0.0,0.5902777777777778,1.0,0.0,1.0
312,1.0,3.9,160,448,3000,1.0,0.0,0.0,0.0,0.0,0.6026785714285714,1.0,0.0,1.0
321,1.0,4.5,23,448,3000,1.0,0.0,0.0,0.0,0.0,0.6026785714285714,1.0,0.0,0.0
459,1.0,4.3,7,416,2000,0.0,0.0,0.0,1.0,0.0,0.8173076923076923,1.0,0.0,1.0
284,1.0,4.4,25,384,3000,0.0,0.0,0.0,1.0,0.0,0.5208333333333334,1.0,0.0,1.0
293,1.0,4.2,69,384,4000,1.0,0.0,0.0,0.0,0.0,0.6510416666666666,1.0,0.0,0.0
459,1.0,4.0,26,256,2500,0.0,0.0,0.0,1.0,0.0,0.9375,1.0,0.0,1.0
349,1.0,4.3,58,512,4000,0.0,0.0,0.0,1.0,1.0,0.72265625,1.0,0.0,1.0
284,1.0,4.1,8,448,4000,1.0,0.0,0.0,0.0,0.0,0.5803571428571429,1.0,0.0,0.0
284,1.0,4.2,139,320,3000,1.0,0.0,0.0,0.0,0.0,0.653125,1.0,0.0,1.0
763,1.0,3.9,52,480,2000,1.0,0.0,0.0,0.0,1.0,0.9833333333333333,1.0,0.0,1.0
284,1.0,4.5,48,448,5000,0.0,0.0,0.0,1.0,0.0,0.4888392857142857,1.0,0.0,1.0
299,1.0,4.8,6,288,5000,1.0,0.0,0.0,0.0,0.0,0.6527777777777778,0.0,0.0,1.0
1149,1.0,4.9,20,800,2000,0.0,1.0,0.0,0.0,1.0,1.1625,1.0,0.0,1.0
321,1.0,4.1,171,192,3000,1.0,0.0,0.0,0.0,0.0,0.671875,1.0,0.0,1.0
358,1.0,4.0,114,400,3000,0.0,0.0,0.0,1.0,0.0,0.5475,1.0,0.0,1.0
321,1.0,4.3,101,320,2000,1.0,0.0,0.0,0.0,0.0,0.590625,1.0,0.0,1.0
395,1.0,4.2,99,448,2000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,1.0
901,1.0,4.2,32,704,3000,0.0,0.0,0.0,1.0,1.0,1.1079545454545454,1.0,0.0,1.0
330,1.0,4.3,58,384,3000,0.0,0.0,0.0,1.0,1.0,0.7526041666666666,1.0,0.0,1.0
349,1.0,4.2,49,480,4000,0.0,0.0,0.0,1.0,1.0,0.7270833333333333,1.0,0.0,1.0
487,1.0,4.5,6,864,4000,1.0,0.0,0.0,0.0,0.0,0.4861111111111111,1.0,0.0,1.0
901,1.0,4.9,25,576,3000,0.0,1.0,0.0,0.0,1.0,1.1284722222222223,1.0,0.0,1.0
284,1.0,4.4,26,320,3000,0.0,0.0,0.0,1.0,0.0,0.496875,1.0,0.0,1.0
321,1.0,4.1,50,448,3000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0
299,1.0,4.2,67,416,3000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,0.0
1287,1.0,4.8,28,992,3000,0.0,0.0,1.0,0.0,1.0,0.9879032258064516,1.0,0.0,1.0
284,1.0,4.2,121,288,3000,1.0,0.0,0.0,0.0,0.0,0.65625,1.0,0.0,1.0
726,1.0,4.5,96,992,4000,0.0,0.0,0.0,0.0,1.0,0.8971774193548387,1.0,0.0,1.0
625,1.0,3.3,16,352,4000,1.0,0.0,0.0,0.0,1.0,0.8892045454545454,0.0,0.0,0.0
284,1.0,4.3,46,320,4000,1.0,0.0,0.0,0.0,1.0,0.809375,1.0,0.0,0.0
413,1.0,5.0,7,544,3000,1.0,0.0,0.0,0.0,0.0,0.47794117647058826,1.0,0.0,1.0
284,1.0,3.7,32,320,3000,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0
579,1.0,4.8,9,320,4000,1.0,0.0,0.0,0.0,1.0,0.90625,0.0,0.0,1.0
625,1.0,4.5,26,288,4000,1.0,0.0,0.0,0.0,1.0,1.0416666666666667,0.0,1.0,0.0
643,1.0,5.0,6,512,3000,1.0,0.0,0.0,0.0,1.0,0.83984375,1.0,1.0,0.0
312,1.0,4.3,70,544,3000,1.0,0.0,0.0,0.0,0.0,0.4963235294117647,1.0,0.0,1.0
293,1.0,4.3,4,576,5000,0.0,0.0,0.0,1.0,0.0,0.4861111111111111,1.0,0.0,1.0
330,1.0,4.2,75,320,3000,1.0,0.0,0.0,0.0,1.0,0.83125,1.0,0.0,1.0
284,1.0,4.4,50,320,5000,0.0,0.0,0.0,1.0,0.0,0.496875,1.0,0.0,1.0
579,1.0,4.1,183,256,2000,1.0,0.0,0.0,0.0,1.0,1.09375,1.0,0.0,1.0
533,1.0,3.9,17,480,3000,1.0,0.0,0.0,0.0,1.0,0.7270833333333333,1.0,0.0,0.0
367,1.0,5.0,5,416,4000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,1.0
1149,1.0,4.2,313,832,3000,0.0,0.0,1.0,0.0,1.0,0.9963942307692307,1.0,0.0,1.0
459,1.0,5.0,4,320,3000,0.0,0.0,0.0,1.0,1.0,1.06875,1.0,0.0,1.0
551,1.0,4.5,12,352,3000,0.0,0.0,0.0,1.0,0.0,0.8806818181818182,1.0,0.0,1.0
717,1.0,4.1,97,352,3000,0.0,0.0,0.0,1.0,1.0,1.2528409090909092,1.0,0.0,1.0
809,1.0,4.1,204,416,1500,1.0,0.0,0.0,0.0,1.0,0.9350961538461539,1.0,0.0,0.0
505,1.0,4.0,40,448,3000,0.0,0.0,0.0,1.0,0.0,0.8035714285714286,1.0,0.0,1.0
505,1.0,4.2,177,320,3000,0.0,0.0,0.0,1.0,1.0,0.96875,1.0,0.0,1.0
735,1.0,4.1,135,400,3000,0.0,0.0,0.0,1.0,1.0,1.185,1.0,0.0,1.0
284,1.0,4.2,159,288,10000,1.0,0.0,0.0,0.0,1.0,0.8680555555555556,1.0,0.0,1.0
671,1.0,4.9,19,416,3000,0.0,0.0,1.0,0.0,1.0,0.8509615384615384,1.0,0.0,1.0
312,1.0,3.9,118,224,4000,0.0,1.0,0.0,0.0,0.0,0.53125,1.0,0.0,1.0
299,1.0,4.3,40,288,3000,0.0,0.0,0.0,1.0,0.0,0.5208333333333334,1.0,0.0,1.0
303,1.0,4.3,122,224,3000,0.0,1.0,0.0,0.0,0.0,0.53125,1.0,0.0,1.0
643,1.0,3.9,27,448,5000,1.0,0.0,0.0,0.0,1.0,0.8482142857142857,0.0,0.0,0.0
459,1.0,5.0,6,256,2000,0.0,0.0,0.0,1.0,0.0,1.1015625,1.0,0.0,1.0
330,1.0,4.2,46,608,3000,0.0,1.0,0.0,0.0,0.0,1.050986842105263,1.0,0.0,1.0
330,1.0,4.0,56,480,4000,0.0,0.0,0.0,1.0,1.0,0.7270833333333333,1.0,0.0,1.0
671,1.0,4.2,108,576,3000,0.0,0.0,0.0,1.0,1.0,0.9184027777777778,1.0,0.0,1.0
1471,1.0,4.3,85,592,3000,0.0,0.0,1.0,0.0,1.0,1.7550675675675675,1.0,0.0,0.0
293,1.0,4.3,11,416,4000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,1.0
303,1.0,4.2,142,416,2000,0.0,1.0,0.0,0.0,0.0,0.4807692307692308,1.0,0.0,1.0
189,1.0,3.8,49,256,5000,0.0,0.0,0.0,1.0,0.0,0.7421875,0.0,0.0,1.0
551,1.0,5.0,4,352,3000,0.0,0.0,0.0,1.0,0.0,0.8806818181818182,1.0,0.0,1.0
293,1.0,4.3,65,256,4000,0.0,0.0,0.0,1.0,1.0,0.85546875,1.0,0.0,1.0
284,1.0,4.5,31,352,3000,0.0,1.0,0.0,0.0,0.0,0.48295454545454547,1.0,0.0,1.0
505,1.0,4.1,231,352,5000,0.0,0.0,0.0,1.0,1.0,0.8522727272727273,0.0,0.0,1.0
289,1.0,4.0,189,224,4000,1.0,0.0,0.0,0.0,0.0,0.6696428571428571,0.0,0.0,0.0
269,1.0,4.9,12,416,5000,0.0,1.0,0.0,0.0,0.0,0.4807692307692308,1.0,0.0,1.0
330,1.0,4.8,20,320,3000,1.0,0.0,0.0,0.0,0.0,0.6125,1.0,0.0,0.0
965,1.0,4.2,144,704,7000,0.0,0.0,0.0,1.0,1.0,1.4204545454545454,1.0,0.0,1.0
809,1.0,4.6,7,512,2500,1.0,0.0,0.0,0.0,1.0,0.947265625,1.0,0.0,0.0
1103,1.0,4.3,173,736,3000,0.0,1.0,0.0,0.0,1.0,1.0190217391304348,1.0,0.0,1.0
487,1.0,3.8,143,288,4000,0.0,0.0,0.0,1.0,1.0,1.1493055555555556,1.0,0.0,1.0
312,1.0,4.2,46,320,4000,0.0,0.0,0.0,1.0,1.0,0.78125,1.0,0.0,1.0
303,1.0,4.3,53,288,4000,1.0,0.0,0.0,0.0,1.0,0.8298611111111112,1.0,0.0,0.0
284,1.0,4.1,31,416,7000,0.0,0.0,0.0,1.0,0.0,0.6971153846153846,0.0,0.0,1.0
367,1.0,4.2,146,544,3000,1.0,0.0,0.0,0.0,0.0,0.47610294117647056,1.0,0.0,1.0
321,1.0,4.8,5,320,3000,1.0,0.0,0.0,0.0,0.0,0.59375,1.0,0.0,1.0
349,1.0,3.9,88,864,3000,1.0,0.0,0.0,0.0,0.0,0.4849537037037037,1.0,0.0,1.0
299,1.0,4.3,45,352,3000,1.0,0.0,0.0,0.0,0.0,0.6221590909090909,0.0,0.0,1.0
284,1.0,4.3,37,352,2000,0.0,1.0,0.0,0.0,0.0,0.48295454545454547,1.0,0.0,1.0
293,1.0,4.1,53,256,10000,0.0,0.0,0.0,1.0,1.0,1.01171875,1.0,0.0,1.0
717,1.0,4.5,31,448,3000,0.0,0.0,0.0,1.0,1.0,1.09375,1.0,0.0,1.0
289,1.0,4.0,97,288,3000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0
717,1.0,4.3,156,800,5000,0.0,0.0,0.0,1.0,1.0,0.78625,0.0,0.0,1.0
459,1.0,4.9,7,320,5000,0.0,0.0,0.0,1.0,0.0,0.84375,1.0,0.0,1.0
284,1.0,4.3,95,512,3000,1.0,0.0,0.0,0.0,0.0,0.48828125,1.0,0.0,1.0
299,1.0,4.2,58,256,3000,1.0,0.0,0.0,0.0,0.0,0.6640625,1.0,0.0,0.0
284,1.0,4.0,68,352,3000,1.0,0.0,0.0,0.0,0.0,0.6136363636363636,1.0,0.0,0.0
533,1.0,4.5,13,224,6000,0.0,0.0,0.0,0.0,1.0,1.375,1.0,0.0,1.0
459,1.0,4.2,116,256,3000,0.0,0.0,0.0,1.0,1.0,1.09375,1.0,0.0,1.0
1011,1.0,4.7,109,480,4000,0.0,0.0,0.0,1.0,1.0,1.1041666666666667,1.0,0.0,1.0
293,1.0,4.8,18,352,2000,1.0,0.0,0.0,0.0,0.0,0.5965909090909091,1.0,0.0,1.0
321,1.0,3.8,42,416,3000,1.0,0.0,0.0,0.0,1.0,0.7451923076923077,1.0,0.0,0.0
413,1.0,4.1,50,576,3000,0.0,0.0,0.0,1.0,1.0,0.6944444444444444,1.0,0.0,1.0
267,1.0,4.4,23,320,7000,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,1.0
1195,1.0,4.3,281,864,3000,0.0,0.0,1.0,0.0,1.0,1.1805555555555556,1.0,0.0,1.0
330,1.0,4.4,62,512,3000,0.0,0.0,0.0,1.0,1.0,0.72265625,1.0,0.0,1.0
625,1.0,4.7,10,448,2000,0.0,0.0,0.0,1.0,0.0,0.8705357142857143,1.0,0.0,1.0
625,1.0,4.5,10,672,3000,0.0,0.0,0.0,1.0,0.0,0.7886904761904762,1.0,0.0,1.0
873,1.0,4.0,98,704,3000,1.0,0.0,0.0,0.0,1.0,0.7372159090909091,1.0,0.0,1.0
1333,1.0,4.7,29,1232,3000,0.0,1.0,0.0,0.0,1.0,0.974025974025974,1.0,0.0,1.0
312,1.0,3.9,92,416,3000,0.0,1.0,0.0,0.0,0.0,0.4807692307692308,1.0,0.0,1.0
827,1.0,4.2,89,800,4000,0.0,0.0,0.0,1.0,1.0,0.87375,1.0,0.0,1.0
349,1.0,3.8,57,384,1000,1.0,0.0,0.0,0.0,1.0,0.8072916666666666,1.0,0.0,0.0
689,1.0,4.3,97,288,2000,1.0,0.0,0.0,0.0,1.0,0.9722222222222222,1.0,0.0,1.0
809,1.0,4.3,445,480,3000,0.0,1.0,0.0,0.0,1.0,0.9770833333333333,1.0,0.0,1.0
459,1.0,4.4,7,960,7000,0.0,0.0,0.0,1.0,1.0,0.65625,1.0,0.0,1.0
597,1.0,4.6,8,416,4000,0.0,0.0,0.0,1.0,1.0,0.9663461538461539,1.0,0.0,1.0
299,1.0,4.8,4,384,5000,1.0,0.0,0.0,0.0,0.0,0.609375,1.0,0.0,0.0
505,1.0,4.4,19,288,3000,0.0,0.0,0.0,1.0,1.0,1.0763888888888888,1.0,0.0,1.0
533,1.0,4.1,7,288,3000,0.0,0.0,0.0,1.0,1.0,1.0416666666666667,1.0,0.0,1.0
965,1.0,4.0,210,480,2500,0.0,0.0,1.0,0.0,1.0,1.1666666666666667,1.0,0.0,1.0
1563,1.0,4.9,28,1168,4000,0.0,0.0,1.0,0.0,1.0,1.13013698630137,1.0,0.0,1.0
299,1.0,5.0,3,352,4000,1.0,0.0,0.0,0.0,0.0,0.5965909090909091,1.0,0.0,0.0
671,1.0,4.8,43,320,5000,0.0,0.0,0.0,1.0,1.0,1.06875,1.0,0.0,1.0
551,1.0,4.2,40,256,2000,0.0,0.0,0.0,1.0,0.0,0.9375,1.0,0.0,1.0
284,1.0,5.0,20,224,3000,0.0,0.0,0.0,1.0,0.0,0.5357142857142857,1.0,0.0,1.0
1195,1.0,4.4,225,864,3000,0.0,1.0,0.0,0.0,1.0,1.0289351851851851,1.0,0.0,1.0
579,1.0,4.9,22,192,7000,0.0,0.0,0.0,0.0,1.0,1.4583333333333333,1.0,0.0,1.0
399,1.0,4.7,3,320,5000,0.0,0.0,0.0,1.0,1.0,0.96875,1.0,0.0,1.0
1563,1.0,3.9,199,256,3000,1.0,0.0,0.0,0.0,1.0,2.96484375,1.0,0.0,1.0
671,1.0,5.0,5,288,3000,0.0,0.0,0.0,1.0,1.0,1.0416666666666667,1.0,0.0,1.0
321,1.0,4.4,7,288,1500,0.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,1.0
413,1.0,4.2,22,640,4000,0.0,0.0,0.0,1.0,1.0,0.703125,1.0,0.0,1.0
735,1.0,3.9,192,320,2000,0.0,0.0,0.0,1.0,0.0,0.809375,1.0,0.0,1.0
763,1.0,4.2,83,352,1500,1.0,0.0,0.0,0.0,1.0,1.0170454545454546,1.0,0.0,1.0
717,1.0,4.9,18,320,2000,0.0,0.0,1.0,0.0,1.0,0.96875,1.0,0.0,1.0
505,1.0,4.9,21,384,3000,0.0,0.0,0.0,1.0,0.0,0.8072916666666666,1.0,0.0,1.0
367,1.0,4.0,57,896,4000,0.0,0.0,0.0,1.0,0.0,0.49107142857142855,1.0,0.0,1.0
505,1.0,4.2,117,320,3000,0.0,0.0,0.0,1.0,1.0,0.96875,1.0,0.0,1.0
299,1.0,4.2,59,224,3000,0.0,1.0,0.0,0.0,0.0,0.53125,0.0,0.0,1.0
1103,1.0,4.9,25,736,3000,0.0,0.0,1.0,0.0,1.0,1.1820652173913044,1.0,0.0,1.0
689,1.0,4.2,109,384,3000,0.0,0.0,0.0,1.0,1.0,1.171875,1.0,0.0,1.0
321,1.0,4.1,198,224,3000,1.0,0.0,0.0,0.0,0.0,0.6696428571428571,1.0,0.0,1.0
671,1.0,4.9,10,448,3000,1.0,0.0,0.0,0.0,1.0,0.8482142857142857,0.0,0.0,0.0
1241,1.0,4.3,114,928,3000,0.0,1.0,0.0,0.0,1.0,1.0021551724137931,1.0,0.0,1.0
1057,1.0,4.9,7,320,3000,0.0,0.0,0.0,1.0,1.0,1.34375,1.0,0.0,1.0
299,1.0,4.9,10,192,5000,1.0,0.0,0.0,0.0,0.0,0.6875,1.0,0.0,1.0
505,1.0,4.9,9,192,10000,0.0,0.0,0.0,0.0,1.0,1.71875,1.0,0.0,1.0
597,1.0,3.0,2,256,3000,1.0,0.0,0.0,0.0,1.0,0.9375,1.0,0.0,0.0
1057,1.0,4.9,19,720,3000,0.0,0.0,1.0,0.0,1.0,1.2083333333333333,1.0,0.0,1.0
901,1.0,4.1,145,736,3000,0.0,0.0,0.0,1.0,0.0,0.8288043478260869,1.0,0.0,1.0
299,1.0,4.1,70,384,3000,0.0,1.0,0.0,0.0,0.0,0.46875,1.0,0.0,1.0
321,1.0,5.0,2,320,5000,1.0,0.0,0.0,0.0,0.0,0.59375,1.0,0.0,1.0
303,1.0,4.7,7,288,3000,1.0,0.0,0.0,0.0,0.0,0.6597222222222222,1.0,0.0,1.0
459,1.0,3.9,114,320,2000,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.0,1.0
901,1.0,4.1,102,896,3000,1.0,0.0,0.0,0.0,1.0,0.7801339285714286,1.0,0.0,1.0
809,1.0,4.3,144,512,4000,1.0,0.0,0.0,0.0,1.0,0.8984375,1.0,0.0,1.0
284,1.0,4.3,38,320,3000,1.0,0.0,0.0,0.0,0.0,0.6125,1.0,0.0,0.0
330,1.0,4.1,119,640,3000,1.0,0.0,0.0,0.0,0.0,0.4984375,0.0,0.0,1.0
303,1.0,3.9,47,448,3000,1.0,0.0,0.0,0.0,0.0,0.6026785714285714,0.0,0.0,0.0
299,1.0,4.3,77,224,4000,0.0,1.0,0.0,0.0,0.0,0.48660714285714285,1.0,0.0,1.0
579,1.0,4.8,23,192,7000,0.0,0.0,0.0,0.0,1.0,1.4583333333333333,1.0,0.0,1.0
671,1.0,4.9,15,352,5000,0.0,1.0,0.0,0.0,1.0,1.1704545454545454,1.0,0.0,1.0
312,1.0,4.5,2,288,3000,1.0,0.0,0.0,0.0,0.0,0.6597222222222222,1.0,0.0,1.0
284,1.0,4.1,166,416,6000,0.0,0.0,0.0,1.0,0.0,0.4807692307692308,1.0,0.0,1.0
505,1.0,4.7,20,352,3000,0.0,0.0,0.0,1.0,0.0,0.8806818181818182,1.0,0.0,1.0
303,1.0,4.2,71,416,3000,1.0,0.0,0.0,0.0,0.0,0.6225961538461539,1.0,0.0,0.0
1379,1.0,4.5,70,1088,3000,0.0,0.0,1.0,0.0,1.0,1.1580882352941178,1.0,0.0,1.0
809,1.0,4.2,278,416,1500,1.0,0.0,0.0,0.0,1.0,1.0072115384615385,1.0,0.0,0.0
487,1.0,4.2,38,1184,5000,1.0,0.0,0.0,0.0,0.0,0.48986486486486486,0.0,0.0,0.0
1471,1.0,4.3,217,1152,3000,0.0,0.0,1.0,0.0,1.0,0.9887152777777778,1.0,0.0,1.0
1379,1.0,5.0,14,1056,4000,0.0,0.0,1.0,0.0,1.0,1.1647727272727273,1.0,0.0,1.0
1103,1.0,4.4,34,672,2000,0.0,1.0,0.0,0.0,1.0,1.1160714285714286,1.0,0.0,1.0
395,1.0,4.8,9,736,4000,1.0,0.0,0.0,0.0,0.0,0.4891304347826087,1.0,0.0,0.0
643,1.0,4.8,15,416,3000,1.0,0.0,0.0,0.0,1.0,0.8413461538461539,1.0,0.0,1.0
827,1.0,4.6,16,624,3000,0.0,1.0,0.0,0.0,1.0,0.9775641025641025,1.0,0.0,1.0
367,1.0,4.2,20,704,5000,0.0,1.0,0.0,0.0,0.0,0.4943181818181818,1.0,0.0,1.0
579,1.0,4.1,146,320,4000,0.0,0.0,0.0,1.0,1.0,0.96875,1.0,0.0,1.0
395,1.0,4.9,15,736,4000,1.0,0.0,0.0,0.0,0.0,0.47554347826086957,1.0,0.0,0.0
625,1.0,4.1,115,384,2000,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,0.0,1.0
339,1.0,4.3,36,160,3000,0.0,0.0,0.0,1.0,0.0,0.5625,1.0,0.0,1.0
551,1.0,4.0,11,224,10000,0.0,0.0,0.0,0.0,1.0,1.2946428571428572,1.0,0.0,1.0
367,1.0,4.3,90,384,6000,1.0,0.0,0.0,0.0,1.0,1.7447916666666667,1.0,0.0,1.0
312,1.0,4.2,133,512,3000,0.0,1.0,0.0,0.0,0.0,0.466796875,1.0,0.0,1.0
459,1.0,4.2,48,320,4000,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
284,1.0,4.8,24,352,2000,1.0,0.0,0.0,0.0,0.0,0.5965909090909091,1.0,0.0,1.0
284,1.0,3.7,9,512,4000,1.0,0.0,0.0,0.0,0.0,0.5078125,1.0,0.0,0.0
459,1.0,5.0,3,896,4000,0.0,0.0,0.0,1.0,1.0,0.6584821428571429,1.0,0.0,1.0
293,1.0,4.3,48,352,5000,0.0,0.0,0.0,1.0,1.0,0.7954545454545454,1.0,0.0,1.0
551,1.0,4.4,35,320,2000,0.0,0.0,0.0,1.0,1.0,1.0625,1.0,0.0,1.0
303,1.0,5.0,2,544,4000,1.0,0.0,0.0,0.0,0.0,0.4963235294117647,1.0,0.0,1.0
293,1.0,4.0,129,320,2000,1.0,0.0,0.0,0.0,0.0,0.6875,1.0,0.0,1.0
643,1.0,4.0,95,384,4000,1.0,0.0,0.0,0.0,1.0,0.8307291666666666,0.0,0.0,1.0
671,1.0,5.0,8,288,3000,0.0,0.0,0.0,1.0,1.0,1.1041666666666667,1.0,0.0,1.0
1287,1.0,4.3,173,960,2500,0.0,0.0,1.0,0.0,1.0,1.0104166666666667,1.0,0.0,0.0
339,1.0,4.9,9,352,10000,0.0,0.0,0.0,1.0,0.0,0.5113636363636364,1.0,0.0,1.0
625,1.0,4.1,22,416,6000,0.0,0.0,0.0,0.0,1.0,1.0096153846153846,1.0,0.0,1.0
330,1.0,4.8,5,416,3000,0.0,0.0,0.0,1.0,1.0,0.7451923076923077,1.0,0.0,1.0
689,1.0,4.1,158,480,3000,1.0,0.0,0.0,0.0,1.0,0.7895833333333333,0.0,0.0,1.0
284,1.0,4.3,3,256,4000,1.0,0.0,0.0,0.0,0.0,0.65625,1.0,0.0,1.0
459,1.0,4.2,98,288,4000,0.0,0.0,0.0,1.0,1.0,1.0034722222222223,1.0,0.0,1.0
413,1.0,4.2,99,446,2000,1.0,0.0,0.0,0.0,1.0,0.8968609865470852,1.0,0.0,1.0
303,1.0,4.0,5,448,2000,0.0,0.0,0.0,1.0,0.0,0.5133928571428571,1.0,0.0,1.0
293,1.0,4.1,31,256,3000,0.0,0.0,0.0,1.0,1.0,0.8984375,1.0,0.0,1.0
781,1.0,4.8,12,400,3000,0.0,1.0,0.0,0.0,1.0,1.06,1.0,0.0,1.0
735,1.0,4.7,7,704,3000,0.0,0.0,0.0,1.0,1.0,0.875,1.0,0.0,1.0
1011,1.0,4.1,104,768,1200,1.0,0.0,0.0,0.0,1.0,0.9114583333333334,1.0,0.0,1.0
299,1.0,4.3,66,320,5000,0.0,1.0,0.0,0.0,0.0,0.46875,0.0,0.0,1.0
441,1.0,3.8,116,640,3000,1.0,0.0,0.0,0.0,0.0,0.5921875,1.0,0.0,1.0
459,1.0,4.2,117,800,4000,1.0,0.0,0.0,0.0,0.0,0.48625,1.0,0.0,1.0
671,1.0,4.8,14,384,5000,0.0,1.0,0.0,0.0,1.0,0.9375,1.0,0.0,1.0
339,1.0,4.2,34,448,3000,0.0,0.0,0.0,1.0,1.0,0.7433035714285714,1.0,0.0,1.0
901,1.0,4.4,33,672,2000,0.0,0.0,0.0,1.0,1.0,1.1160714285714286,1.0,0.0,1.0
625,1.0,4.4,23,352,4000,1.0,0.0,0.0,0.0,1.0,0.9090909090909091,0.0,0.0,0.0
330,1.0,4.5,32,576,3000,0.0,0.0,0.0,1.0,1.0,0.7152777777777778,0.0,0.0,1.0
551,1.0,4.6,5,320,3000,0.0,0.0,0.0,1.0,0.0,0.875,1.0,0.0,1.0
671,1.0,3.9,119,416,2000,0.0,0.0,0.0,1.0,0.0,0.8653846153846154,1.0,0.0,1.0
689,1.0,4.2,54,352,3000,0.0,0.0,0.0,1.0,1.0,1.2215909090909092,1.0,0.0,1.0
293,1.0,4.2,36,512,3000,0.0,1.0,0.0,0.0,0.0,0.48828125,1.0,0.0,1.0
293,1.0,4.7,20,256,4000,1.0,0.0,0.0,0.0,1.0,0.91796875,1.0,0.0,0.0
293,1.0,4.0,14,416,4000,1.0,0.0,0.0,0.0,0.0,0.6057692307692307,0.0,0.0,1.0
395,1.0,4.0,97,416,3000,1.0,0.0,0.0,0.0,0.0,0.6105769230769231,0.0,0.0,0.0
321,1.0,5.0,3,448,4000,1.0,0.0,0.0,0.0,0.0,0.6026785714285714,1.0,0.0,1.0
367,1.0,4.6,9,384,3000,1.0,0.0,0.0,0.0,0.0,0.5989583333333334,1.0,0.0,1.0
1195,1.0,4.9,17,864,3000,0.0,1.0,0.0,0.0,1.0,1.087962962962963,1.0,0.0,1.0
643,1.0,4.8,5,384,4000,1.0,0.0,0.0,0.0,1.0,0.8854166666666666,1.0,0.0,1.0
965,1.0,4.6,68,640,2000,0.0,1.0,0.0,0.0,1.0,1.24375,1.0,0.0,1.0
1287,1.0,4.4,92,928,3000,0.0,0.0,1.0,0.0,1.0,1.011853448275862,1.0,0.0,1.0
459,1.0,5.0,2,288,3000,0.0,0.0,0.0,1.0,1.0,1.0763888888888888,1.0,0.0,1.0
284,1.0,4.2,59,400,3000,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0
579,1.0,4.7,31,224,6000,0.0,0.0,0.0,0.0,1.0,1.375,1.0,0.0,0.0
579,1.0,4.8,20,224,7000,0.0,0.0,0.0,0.0,1.0,1.3839285714285714,1.0,0.0,1.0
299,1.0,4.6,15,256,4000,1.0,0.0,0.0,0.0,0.0,0.6640625,1.0,0.0,1.0
299,1.0,4.4,41,384,3000,0.0,0.0,0.0,1.0,0.0,0.4921875,1.0,0.0,1.0
1471,1.0,4.3,167,1312,3000,0.0,1.0,0.0,0.0,1.0,0.9672256097560976,1.0,0.0,1.0
349,1.0,4.4,5,352,4000,0.0,0.0,0.0,1.0,1.0,0.8011363636363636,1.0,0.0,1.0
